"","X","date","identifier","publisher","title","nb_numeros","ark","duree_publi","date_deb","date_fin","deb_bis","fin_bis","is_quotidien"
"1711",1711,"1796-1798","https://gallica.bnf.fr/ark:/12148/cb32691237p/date","Paris","L'Ami de la patrie",214,"cb32691237p",701,"1796-04-14","1798-03-16","1796-04-14","1798-03-16",TRUE
"1719",1719,"1848-1851","https://gallica.bnf.fr/ark:/12148/cb32691579f/date","Le Puy","L'Ami du peuple ",120,"cb32691579f",734,"1848-05-25","1850-05-29","1848-05-25","1850-05-29",TRUE
"1720",1720,"1790-1792","https://gallica.bnf.fr/ark:/12148/cb326916609/date","Paris, Paris, Paris","L'Ami du Roi",809,"cb326916609",801,"1790-06-01","1792-08-10","1790-06-01","1792-08-10",TRUE
"1730",1730,"1900-1949","https://gallica.bnf.fr/ark:/12148/cb32693410p/date","Paris, Paris, Paris","Les Annales coloniales ",3379,"cb32693410p",13262,"1903-01-01","1939-04-24","1903-01-01","1939-04-24",TRUE
"1733",1733,"1905-1939","https://gallica.bnf.fr/ark:/12148/cb32693864q/date","Paris","Annales de la jeunesse catholique ",420,"cb32693864q",2525,"1905-01-16","1911-12-16","1905-01-16","1911-12-16",TRUE
"1738",1738,"1876-1881","https://gallica.bnf.fr/ark:/12148/cb32694473t/date","Paris","Annales du Sénat et de la Chambre des députés",715,"cb32694473t",1745,"1876-03-08","1880-12-17","1876-03-08","1880-12-17",TRUE
"1740",1740,"1751-1782","https://gallica.bnf.fr/ark:/12148/cb32695181v/date","Paris, Paris, Paris","Annonces",2015,"cb32695181v",11169,"1752","1782-07","1752-01-01","1782-07-31",TRUE
"1753",1753,"1874-1955","https://gallica.bnf.fr/ark:/12148/cb32701198x/date","Paris","Archives commerciales de la France ",7236,"cb32701198x",27952,"1874-06-18","1950-12-29","1874-06-18","1950-12-29",TRUE
"1758",1758,"1844-1859","https://gallica.bnf.fr/ark:/12148/cb32701844x/date","Paris","L'Argus ",1205,"cb32701844x",2962,"1844-11-21","1852-12-31","1844-11-21","1852-12-31",TRUE
"1776",1776,"1902-1904","https://gallica.bnf.fr/ark:/12148/cb32707691b/date","Nantes","L'Avant garde de Nantes et de l'Ouest ",93,"cb32707691b",630,"1902-11-23","1904-08-14","1902-11-23","1904-08-14",TRUE
"1792",1792,"1911-1920","https://gallica.bnf.fr/ark:/12148/cb327103199/date","Paris","La Bataille syndicaliste ",1704,"cb327103199",1709,"1911-04-27","1915-12-31","1911-04-27","1915-12-31",TRUE
"1797",1797,"1821-1823","https://gallica.bnf.fr/ark:/12148/cb32684998b/date","Paris, Paris, Paris","L'Album ",128,"cb32684998b",813,"1821","1823-03-25","1821-01-01","1823-03-25",TRUE
"1835",1835,"1841-1846","https://gallica.bnf.fr/ark:/12148/cb32715293n/date","Marseille","Lou Bouil abaïsso ",415,"cb32715293n",1884,"1841-01-29","1846-03-28","1841-01-29","1846-03-28",TRUE
"1898",1898,"1915-1920","https://gallica.bnf.fr/ark:/12148/cb327265212/date","Paris","Bulletin des réfugiés du Pas de",494,"cb327265212",2048,"1915-05-23","1920-12-30","1915-05-23","1920-12-30",TRUE
"1905",1905,"1793-1795","https://gallica.bnf.fr/ark:/12148/cb32728618x/date","A Paris","Bulletin du Tribunal criminel révolutionnaire",441,"cb32728618x",1094,"1793","1795","1793-01-01","1795-12-31",TRUE
"1919",1919,"1924-1925","https://gallica.bnf.fr/ark:/12148/cb32735051k/date","Caen","Caen sport ",130,"cb32735051k",679,"1924-02-08","1925-12-18","1924-02-08","1925-12-18",TRUE
"1970",1970,"1945-1946","https://gallica.bnf.fr/ark:/12148/cb32708498f/date","Melun","L'Avenir de Seine et",61,"cb32708498f",367,"1945-02-24","1946-02-26","1945-02-24","1946-02-26",TRUE
"1978",1978,"1763-1781","https://gallica.bnf.fr/ark:/12148/cb32737996h/date","A Paris, A Paris","Catalogue hebdomadaire ou Liste des livres",912,"cb32737996h",6202,"1763-01-01","1779-12-25","1763-01-01","1779-12-25",TRUE
"1995",1995,"1832-1892","https://gallica.bnf.fr/ark:/12148/cb32715573v/date","Paris","Cours authentique ",25567,"cb32715573v",33237,"1802-01-01","1892-12-31","1802-01-01","1892-12-31",TRUE
"2015",2015,"1944-1952","https://gallica.bnf.fr/ark:/12148/cb32739853f/date","Reims","La Champagne ",432,"cb32739853f",2475,"1944-10-11","1951-07-22","1944-10-11","1951-07-22",TRUE
"2069",2069,"1895-19..","https://gallica.bnf.fr/ark:/12148/cb327259526/date","Paris","Bulletin des congrégations",501,"cb327259526",2963,"1895-11-15","1903-12-27","1895-11-15","1903-12-27",TRUE
"2079",2079,"1879-1914","https://gallica.bnf.fr/ark:/12148/cb32743108f/date","Paris","La Civilisation ",2999,"cb32743108f",12937,"1879-02-05","1914-07-09","1879-02-05","1914-07-09",TRUE
"2121",2121,"1882-1895","https://gallica.bnf.fr/ark:/12148/cb327444880/date","Paris","Le Combat ",2418,"cb327444880",4766,"1882-01-05","1895-01-23","1882-01-05","1895-01-23",TRUE
"2131",2131,"1818-1820","https://gallica.bnf.fr/ark:/12148/cb32736748v/date","Paris, Paris","Le Camp volant ",128,"cb32736748v",424,"1818-11-02","1819-12-31","1818-11-02","1819-12-31",TRUE
"2136",2136,"1916-1953","https://gallica.bnf.fr/ark:/12148/cb32732912f/date","Paris","Bulletin quotidien de presse étrangère",7341,"cb32732912f",8766,"1916-11","1940-11-01","1916-11-01","1940-11-01",TRUE
"2162",2162,"1892-19..","https://gallica.bnf.fr/ark:/12148/cb32745962x/date","Paris","Bulletin de la cote ",12900,"cb32745962x",12050,"1893-01-02","1925-12-31","1893-01-02","1925-12-31",TRUE
"2189",2189,"1815-1817","https://gallica.bnf.fr/ark:/12148/cb327475869/date","Paris","Le Constitutionnel ",605,"cb327475869",626,"1815-10-29","1817-07-16","1815-10-29","1817-07-16",TRUE
"2236",2236,"1925-1926","https://gallica.bnf.fr/ark:/12148/cb32742416n/date","Lille","Cinémato ",71,"cb32742416n",497,"1925-04-10","1926-08-20","1925-04-10","1926-08-20",TRUE
"2280",2280,"1902-1904","https://gallica.bnf.fr/ark:/12148/cb32743601d/date","Constantine, Alger","Les Clochettes algériennes et tunisiennes ",169,"cb32743601d",749,"1902-02-02","1904-02-21","1902-02-02","1904-02-21",TRUE
"2312",2312,"1871-19..","https://gallica.bnf.fr/ark:/12148/cb32747166k/date","Paris","Rapport ",6382,"cb32747166k",24470,"1871","1937","1871-01-01","1937-12-31",TRUE
"2412",2412,"1789-1792","https://gallica.bnf.fr/ark:/12148/cb326816514/date","Paris","Les Actes des apôtres",294,"cb326816514",1094,"1789","1791","1789-01-01","1791-12-31",TRUE
"2547",2547,"1831-1833","https://gallica.bnf.fr/ark:/12148/cb327503779/date","Paris","Le Courrier de l'Europe ",789,"cb327503779",819,"1831-02-01","1833-04-30","1831-02-01","1833-04-30",TRUE
"2575",2575,"1827-1830","https://gallica.bnf.fr/ark:/12148/cb327511112/date","Paris","Le Courrier des tribunaux ",1106,"cb327511112",1086,"1827-12","1830-11-21","1827-12-01","1830-11-21",TRUE
"2576",2576,"1904-1909","https://gallica.bnf.fr/ark:/12148/cb327516076/date","Dunkerque","Le Courrier populaire de Dunkerque ",534,"cb327516076",1764,"1907-01-13","1911-11-12","1907-01-13","1911-11-12",TRUE
"2601",2601,"1896-190.","https://gallica.bnf.fr/ark:/12148/cb32753899q/date","Paris","The Daily messenger ",3137,"cb32753899q",3321,"1896-01-01","1905-02-04","1896-01-01","1905-02-04",TRUE
"2602",2602,"1861-1874","https://gallica.bnf.fr/ark:/12148/cb32751020r/date","Paris","Courrier des hôtels et Guide du commerce réunis ",2009,"cb32751020r",4380,"1863-01-03","1874-12-31","1863-01-03","1874-12-31",TRUE
"2634",2634,"1871-1873","https://gallica.bnf.fr/ark:/12148/cb32752019s/date","Paris","Le Crédit ",81,"cb32752019s",561,"1871-07-16","1873-01-27","1871-07-16","1873-01-27",TRUE
"2657",2657,"1898-1899","https://gallica.bnf.fr/ark:/12148/cb32759008t/date","Tourcoing, Lille","Le Droit du peuple ",196,"cb32759008t",680,"1898-02-05","1899-12-17","1898-02-05","1899-12-17",TRUE
"2663",2663,"1891-1924","https://gallica.bnf.fr/ark:/12148/cb32759978g/date","Paris","L'Echo de France ",3820,"cb32759978g",12133,"1891-04-02","1924-06-21","1891-04-02","1924-06-21",TRUE
"2677",2677,"1897-1900","https://gallica.bnf.fr/ark:/12148/cb32760839b/date","Narbonne","L'Écho de Narbonne ",129,"cb32760839b",897,"1897-09-25","1900-03-11","1897-09-25","1900-03-11",TRUE
"2691",2691,"1869-1871","https://gallica.bnf.fr/ark:/12148/cb32762472j/date","Le Raincy","L'Écho du Raincy ",58,"cb32762472j",406,"1869-07-04","1870-08-14","1869-07-04","1870-08-14",TRUE
"2692",2692,"1829-1847","https://gallica.bnf.fr/ark:/12148/cb32762694d/date","Paris","L'Écho français ",5432,"cb32762694d",6601,"1829-01-10","1847-02-06","1829-01-10","1847-02-06",TRUE
"2708",2708,"1897-1898","https://gallica.bnf.fr/ark:/12148/cb327638152/date","Villefranche sur Saône","L'Éclaireur ",74,"cb327638152",373,"1897-06-04","1898-06-12","1897-06-04","1898-06-12",TRUE
"2716",2716,"1911-1913","https://gallica.bnf.fr/ark:/12148/cb327607392/date","Lavaur","L'Écho de Lavaur et l'Avenir vauréen réunis ",60,"cb327607392",413,"1911-11-25","1913-01-11","1911-11-25","1913-01-11",TRUE
"2719",2719,"1897-1920","https://gallica.bnf.fr/ark:/12148/cb32764488d/date","Paris","L'École nouvelle ",1303,"cb32764488d",6236,"1897-07-18","1914-08-15","1897-07-18","1914-08-15",TRUE
"2741",2741,"1916-1917","https://gallica.bnf.fr/ark:/12148/cb32752999r/date","Belley","Croix de l'Ain",69,"cb32752999r",476,"1916-03-05","1917-06-24","1916-03-05","1917-06-24",TRUE
"2750",2750,"1896-1899","https://gallica.bnf.fr/ark:/12148/cb32767317b/date","Pontivy","L'Enseignement pratique ",110,"cb32767317b",681,"1897-01-02","1898-11-14","1897-01-02","1898-11-14",TRUE
"2752",2752,"1831-1902","https://gallica.bnf.fr/ark:/12148/cb32767513h/date","Paris","L'Entr'acte ",9271,"cb32767513h",10505,"1871-06-23","1900-03-28","1871-06-23","1900-03-28",TRUE
"2760",2760,"1887-1899","https://gallica.bnf.fr/ark:/12148/cb32765221t/date","Paris","L'Éducation nationale ",394,"cb32765221t",1123,"1887-12","1890-12-28","1887-12-01","1890-12-28",TRUE
"2834",2834,"1897-1898","https://gallica.bnf.fr/ark:/12148/cb32777114z/date","Valenciennes","Le Franc parleur ",75,"cb32777114z",483,"1897-01-24","1898-05-22","1897-01-24","1898-05-22",TRUE
"2836",2836,"1944-1960","https://gallica.bnf.fr/ark:/12148/cb327772089/date","Châteaudun","Le Franc tireur du Centre ",507,"cb327772089",2205,"1944-10-26","1950-11-09","1944-10-26","1950-11-09",TRUE
"2841",2841,"1862-1937","https://gallica.bnf.fr/ark:/12148/cb327773077/date","Paris","La France ",23041,"cb327773077",27482,"1862-08-09","1937-11-06","1862-08-09","1937-11-06",TRUE
"2878",2878,"1880-1881","https://gallica.bnf.fr/ark:/12148/cb327731458/date","Paris","La Fantaisie artistique et littéraire ",91,"cb327731458",435,"1880-02-21","1881-05-01","1880-02-21","1881-05-01",TRUE
"2888",2888,"1941-1944","https://gallica.bnf.fr/ark:/12148/cb32777227k/date","Eaubonne","Le Français ",192,"cb32777227k",1253,"1941-02-05","1944-07-12","1941-02-05","1944-07-12",TRUE
"2960",2960,"1843-1847","https://gallica.bnf.fr/ark:/12148/cb327781831/date","Paris","La France théâtrale ",304,"cb327781831",1092,"1844-01-04","1846-12-31","1844-01-04","1846-12-31",TRUE
"2965",2965,"1908-1914","https://gallica.bnf.fr/ark:/12148/cb32778461j/date","Comines, Tourcoing, Roubaix","La Fraternité ",302,"cb32778461j",2009,"1908-11-01","1914-05-03","1908-11-01","1914-05-03",TRUE
"2973",2973,"1814-1895","https://gallica.bnf.fr/ark:/12148/cb32779538j/date","Paris","Galignani's messenger",44776,"cb32779538j",29767,"1814-07-02","1895-12-31","1814-07-02","1895-12-31",TRUE
"2999",2999,"1920-1926","https://gallica.bnf.fr/ark:/12148/cb32778016m/date","Orléans, Paris","La France mutilée ",484,"cb32778016m",2114,"1920-12-12","1926-09-26","1920-12-12","1926-09-26",TRUE
"3018",3018,"1830-1831","https://gallica.bnf.fr/ark:/12148/cb32779843z/date","Paris, Paris","Le Gastronome ",143,"cb32779843z",522,"1830-03-14","1831-08-18","1830-03-14","1831-08-18",TRUE
"3021",3021,"1868-1929","https://gallica.bnf.fr/ark:/12148/cb32779904b/date","Paris","Le Gaulois ",22399,"cb32779904b",22182,"1868-07-05","1929-03-30","1868-07-05","1929-03-30",TRUE
"3033",3033,"1827-1830","https://gallica.bnf.fr/ark:/12148/cb32780972v/date","Paris","Gazette des tribunaux de commerce ",441,"cb32780972v",1303,"1827-12","1831-06-26","1827-12-01","1831-06-26",TRUE
"3055",3055,"1882-1888","https://gallica.bnf.fr/ark:/12148/cb327889587/date","Rethel","L'Impartial de Rethel ",1299,"cb327889587",1915,"1883-01-02","1888-03-31","1883-01-02","1888-03-31",TRUE
"3059",3059,"1891-1892","https://gallica.bnf.fr/ark:/12148/cb32789528f/date","Boussac","L'Indépendant de Boussac ",68,"cb32789528f",469,"1891-01-01","1892-04-14","1891-01-01","1892-04-14",TRUE
"3087",3087,"1897-1914","https://gallica.bnf.fr/ark:/12148/cb32797009h/date","Hénin Liétard","Le Journal d'Hénin Liétard et du canton de Carvin ",873,"cb32797009h",6076,"1897-11-21","1914-07-12","1897-11-21","1914-07-12",TRUE
"3128",3128,"1777-1827","https://gallica.bnf.fr/ark:/12148/cb327986698/date","Paris, Paris, Paris","Journal de Paris  ",22163,"cb327986698",18441,"1777-01-01","1827-06-30","1777-01-01","1827-06-30",TRUE
"3145",3145,"1867-1876","https://gallica.bnf.fr/ark:/12148/cb327986814/date","Paris","Le Journal de Paris ",3046,"cb327986814",3290,"1867-04-28","1876-04-30","1867-04-28","1876-04-30",TRUE
"3153",3153,"1891-1905","https://gallica.bnf.fr/ark:/12148/cb327965116/date","Paris, Paris, Paris","La Joie de la maison ",738,"cb327965116",5097,"1891-01-10","1904-12-25","1891-01-10","1904-12-25",TRUE
"3158",3158,"1790-1794","https://gallica.bnf.fr/ark:/12148/cb32795546m/date","Paris","Je suis le véritable pere Duchesne",391,"cb32795546m",1521,"1790-11","1794","1790-11-01","1794-12-31",TRUE
"3167",3167,"1874-1876","https://gallica.bnf.fr/ark:/12148/cb327989918/date","Tulle","Journal de Tulle ",96,"cb327989918",465,"1874-10-04","1876-01-12","1874-10-04","1876-01-12",TRUE
"3169",3169,"1799-1814","https://gallica.bnf.fr/ark:/12148/cb32799201s/date","Paris","Journal des arts",1003,"cb32799201s",5182,"1799-07-23","1813-09-30","1799-07-23","1813-09-30",TRUE
"3182",3182,"1916-1944","https://gallica.bnf.fr/ark:/12148/cb328001218/date","Paris","Journal des mutilés",1144,"cb328001218",7904,"1916-05-06","1937-12-26","1916-05-06","1937-12-26",TRUE
"3183",3183,"1893-1897","https://gallica.bnf.fr/ark:/12148/cb32833050x/date","Paris","Paris vélo ",534,"cb32833050x",1305,"1893-12-03","1897-06-30","1893-12-03","1897-06-30",TRUE
"3185",3185,"1843-1850","https://gallica.bnf.fr/ark:/12148/cb32800476c/date","Paris","Le Journal des théâtres ",525,"cb32800476c",1718,"1843-04-16","1847-12-29","1843-04-16","1847-12-29",TRUE
"3189",3189,"1817-1819","https://gallica.bnf.fr/ark:/12148/cb32800766w/date","Paris","Journal du commerce",593,"cb32800766w",644,"1817-07-26","1819-05-01","1817-07-26","1819-05-01",TRUE
"3197",3197,"1869-1870","https://gallica.bnf.fr/ark:/12148/cb32802031s/date","Paris","Journal officiel de l'Empire français",1806,"cb32802031s",612,"1869-01-01","1870-09-05","1869-01-01","1870-09-05",TRUE
"3205",3205,"1900-1947","https://gallica.bnf.fr/ark:/12148/cb32802075d/date","Cayenne","Journal officiel de la Guyane française",4804,"cb32802075d",17402,"1900-01-06","1947-08-30","1900-01-06","1947-08-30",TRUE
"3220",3220,"1870-1880","https://gallica.bnf.fr/ark:/12148/cb328020909/date","Paris","Journal officiel de la République française ",7733,"cb328020909",3770,"1870-09-05","1880-12-31","1870-09-05","1880-12-31",TRUE
"3226",3226,"1831-1838","https://gallica.bnf.fr/ark:/12148/cb327809527/date","Paris","Gazette des théâtres ",403,"cb327809527",1810,"1832-03-18","1837-03-02","1832-03-18","1837-03-02",TRUE
"3244",3244,"1944-1951","https://gallica.bnf.fr/ark:/12148/cb32806562d/date","Montargis","Le Libérateur de la région du Gâtinais",387,"cb32806562d",2279,"1944-09-30","1950-12-27","1944-09-30","1950-12-27",TRUE
"3249",3249,"1944-1945","https://gallica.bnf.fr/ark:/12148/cb32806890g/date","Roanne","La Liberté roannaise ",415,"cb32806890g",407,"1944-08-23","1945-10-04","1944-08-23","1945-10-04",TRUE
"3257",3257,"1889-189.","https://gallica.bnf.fr/ark:/12148/cb328079842/date","Lillebonne","Le Lillebonnais  ",65,"cb328079842",455,"1889-10-27","1891-01-25","1889-10-27","1891-01-25",TRUE
"3266",3266,"1876-1880","https://gallica.bnf.fr/ark:/12148/cb32809726t/date","Paris","La Lune rousse ",164,"cb32809726t",1106,"1876-12-10","1879-12-21","1876-12-10","1879-12-21",TRUE
"3278",3278,"1935","https://gallica.bnf.fr/ark:/12148/cb328117770/date","Rabat","",1579,"cb328117770",4858,"1935-04-13","1948-07-31","1935-04-13","1948-07-31",TRUE
"3305",3305,"1843-1853","https://gallica.bnf.fr/ark:/12148/cb32814341m/date","Paris","Le Mercure des théâtres ",302,"cb32814341m",1092,"1844-01-04","1846-12-31","1844-01-04","1846-12-31",TRUE
"3307",3307,"1893-1895","https://gallica.bnf.fr/ark:/12148/cb32815024f/date","Cognac","Le Messager des Charentes ",230,"cb32815024f",552,"1893-09-25","1895-03-31","1893-09-25","1895-03-31",TRUE
"3318",3318,"1906-1908","https://gallica.bnf.fr/ark:/12148/cb32815335x/date","Paris","Messidor ",566,"cb32815335x",744,"1906-09-13","1908-09-26","1906-09-13","1908-09-26",TRUE
"3362",3362,"1862-1906","https://gallica.bnf.fr/ark:/12148/cb32819197w/date","Lyon","Le Moniteur des soies ",415,"cb32819197w",2912,"1895-01-05","1902-12-27","1895-01-05","1902-12-27",TRUE
"3369",3369,"1922-1954","https://gallica.bnf.fr/ark:/12148/cb328218257/date","Tunis","'An nah<U+1E0D>at ",643,"cb328218257",1008,"1948-03-28","1950-12-31","1948-03-28","1950-12-31",TRUE
"3377",3377,"1869-1924","https://gallica.bnf.fr/ark:/12148/cb32822280z/date","Paris","Le National  ",14371,"cb32822280z",20409,"1869-01-19","1924-12-06","1869-01-19","1924-12-06",TRUE
"3431",3431,"1855-1857","https://gallica.bnf.fr/ark:/12148/cb328186313/date","Paris","Le Moniteur de l'assurance",73,"cb328186313",504,"1855-08-11","1856-12-27","1855-08-11","1856-12-27",TRUE
"3492",3492,"1795-1800","https://gallica.bnf.fr/ark:/12148/cb326914090/date","Paris","L'Ami des lois",1446,"cb326914090",1976,"1795-01-01","1800-05-31","1795-01-01","1800-05-31",TRUE
"3495",3495,"1797-1839","https://gallica.bnf.fr/ark:/12148/cb32799510k/date","Paris","Journal des dames et des modes",2264,"cb32799510k",14750,"1798-08-17","1839-01-05","1798-08-17","1839-01-05",TRUE
"3516",3516,"1883-1890","https://gallica.bnf.fr/ark:/12148/cb32828993p/date","Paris","L'Omnibus ",522,"cb32828993p",2810,"1883-04-22","1890","1883-04-22","1890-12-31",TRUE
"3524",3524,"1931","https://gallica.bnf.fr/ark:/12148/cb32829421p/date","Oran","Oran matin",320,"cb32829421p",487,"1935-09-01","1936-12-31","1935-09-01","1936-12-31",TRUE
"3537",3537,"1823-1830","https://gallica.bnf.fr/ark:/12148/cb32831723g/date","Paris, Paris","La Pandore ",1862,"cb32831723g",2491,"1823-07-16","1830-05-11","1823-07-16","1830-05-11",TRUE
"3563",3563,"1877-189.","https://gallica.bnf.fr/ark:/12148/cb32832967w/date","Paris","Paris spectacles ",1827,"cb32832967w",5968,"1877-05","1893-09-02","1877-05-01","1893-09-02",TRUE
"3575",3575,"1924-1929","https://gallica.bnf.fr/ark:/12148/cb32833013q/date","Paris","The Paris Times ",2208,"cb32833013q",1930,"1924-08","1929-11-13","1924-08-01","1929-11-13",TRUE
"3608",3608,"1899-1901","https://gallica.bnf.fr/ark:/12148/cb32836152m/date","Grenoble","Le Petit Dauphinois illustré ",123,"cb32836152m",861,"1899-06-04","1901-10-13","1899-06-04","1901-10-13",TRUE
"3611",3611,"1892-1895","https://gallica.bnf.fr/ark:/12148/cb328370230/date","Montluçon","Le Petit Montluçonnais ",566,"cb328370230",1036,"1892-03-06","1895-01-06","1892-03-06","1895-01-06",TRUE
"3622",3622,"1882-1886","https://gallica.bnf.fr/ark:/12148/cb328376976/date","Vouziers","Le Petit Vouzinois ",1039,"cb328376976",1459,"1882-12-02","1886-11-30","1882-12-02","1886-11-30",TRUE
"3660",3660,"1922-1958","https://gallica.bnf.fr/ark:/12148/cb328268096/date","Paris","Les Nouvelles littéraires",738,"cb328268096",5180,"1922-10-21","1936-12-26","1922-10-21","1936-12-26",TRUE
